"Question","Scenario","term","estimate","OR","CI","OR_low","OR_high","p.value","q_value","McFadden_R2","Status"
"Q11","MedicalComplex","EXPLNTrust",0.126909232651727,1.13531396366664,"[0.434, 2.972]",0.434199854573452,2.97242608970295,0.794946295963455,0.874763346181077,0.267734724608397,""
"Q11","MedicalComplex","FAQHide",2.30142468365485,9.98840263675376,"[4.897, 21.427]",4.8967956989857,21.4266095111875,8.58425679823327e-10,8.58425679823327e-10,0.267734724608397,"Stayed significant"
"Q11","MedicalComplex","FAQShow",3.27064720143815,26.3283735916288,"[10.998, 71.892]",10.9976059755679,71.8919286042149,5.27730334795995e-12,7.03640446394659e-12,0.267734724608397,"Stayed significant"
"Q11","MedicalComplex","combined_Medical_ExperienceTRUE",-0.0392577845485436,0.961502816626801,"[0.459, 2.047]",0.458940490625967,2.04678207942668,0.917620751601878,0.917620751601878,0.267734724608397,""
"Q11","MedicalComplex","combined_CS_ExperienceTRUE",0.541877448439726,1.71923160278571,"[0.788, 3.910]",0.7883021975692,3.90991918327919,0.182598540000201,0.44785060124961,0.267734724608397,""
"Q11","IoTSimple","EXPLNUnsubstantial",-0.631984252098714,0.531536052390092,"[0.201, 1.374]",0.201003327979405,1.37355898983696,0.195330811814543,0.359581033837841,0.304201331097497,""
"Q11","IoTSimple","EXPLNHardware",-0.549154274634656,0.577437957859913,"[0.218, 1.490]",0.218441098704262,1.49033003761485,0.259947448624045,0.546147218088427,0.304201331097497,""
"Q11","IoTSimple","EXPLNTrust",-0.0772561256702492,0.925652739813924,"[0.352, 2.425]",0.351820012610939,2.42466841684553,0.874763346181077,0.874763346181077,0.304201331097497,""
"Q11","IoTSimple","FAQHide",2.98600489053529,19.8063954987957,"[9.156, 46.606]",9.15565609256708,46.6058906812385,4.72557441707977e-13,1.31045159240409e-12,0.304201331097497,"Stayed significant"
"Q11","IoTSimple","FAQShow",2.93202224377427,18.7655406497178,"[8.354, 46.535]",8.35421943768392,46.5353136438603,1.56959916331171e-11,1.56959916331171e-11,0.304201331097497,"Stayed significant"
"Q11","IoTSimple","combined_IoT_ExperienceTRUE",0.348042711659161,1.41629274066099,"[0.491, 3.998]",0.490689278528496,3.99816035607801,0.513637574510879,0.513637574510879,0.304201331097497,""
"Q11","IoTSimple","combined_CS_ExperienceTRUE",0.509875312094173,1.66508356621886,"[0.743, 3.868]",0.742510560783036,3.86760038737794,0.223925300624805,0.44785060124961,0.304201331097497,""
"Q11","IoTComplex","EXPLNUnsubstantial",-0.460121940626952,0.631206671076659,"[0.231, 1.685]",0.230718879865317,1.68525768959171,0.361719117856916,0.361719117856916,0.314934130136974,""
"Q11","IoTComplex","EXPLNHardware",-0.337184039177404,0.713777464796537,"[0.248, 2.008]",0.248464984546736,2.00826402336395,0.524765067019918,0.699686756026557,0.314934130136974,""
"Q11","IoTComplex","EXPLNTrust",-0.39122646449058,0.676226997294976,"[0.241, 1.856]",0.241115284720112,1.85648215674311,0.44994545679809,0.874763346181077,0.314934130136974,""
"Q11","IoTComplex","FAQHide",2.53010196268536,12.5547861911224,"[5.774, 29.187]",5.77444288161059,29.1870921602253,7.86117274843047e-10,8.58425679823327e-10,0.314934130136974,"Stayed significant"
"Q11","IoTComplex","FAQShow",3.7701887867028,43.3882551883497,"[16.814, 131.972]",16.8137075282761,131.972070417938,4.10026218095952e-13,8.20052436191904e-13,0.314934130136974,"Stayed significant"
"Q11","IoTComplex","combined_IoT_ExperienceTRUE",0.784821021189945,2.19201458146085,"[0.859, 5.570]",0.858677070198973,5.56988709360241,0.0974792200705657,0.194958440141131,0.314934130136974,""
"Q11","IoTComplex","combined_CS_ExperienceTRUE",0.43349387954235,1.54263790989875,"[0.647, 3.842]",0.647242535714861,3.84232246550324,0.337703472703585,0.450271296938113,0.314934130136974,""
"Q12","MedicalSimple","EXPLNUnsubstantial",0.205579779718327,1.22823696545237,"[0.577, 2.627]",0.577194109277281,2.62713941365921,0.593634119810104,0.791512159746805,0.13899846402537,""
"Q12","MedicalSimple","EXPLNHardware",0.343997629836145,1.41057529220914,"[0.615, 3.293]",0.614523061251448,3.29304484211459,0.419989844626034,0.776087850306618,0.13899846402537,""
"Q12","MedicalSimple","EXPLNTrust",0.158058439150056,1.17123463866455,"[0.531, 2.598]",0.530800462869041,2.59845822344586,0.695422871203849,0.695422871203849,0.13899846402537,""
"Q12","MedicalSimple","FAQHide",1.82950663402577,6.23081182953058,"[3.154, 12.785]",3.15377309934519,12.7848333653666,2.74779577229801e-07,1.0991183089192e-06,0.13899846402537,"Stayed significant"
"Q12","MedicalSimple","FAQShow",1.86420631650752,6.45081394911726,"[3.331, 12.939]",3.33077207306596,12.9387124107797,6.65548208618593e-08,2.66219283447437e-07,0.13899846402537,"Stayed significant"
"Q12","MedicalSimple","combined_Medical_ExperienceTRUE",-0.112530397683698,0.893570184231851,"[0.485, 1.657]",0.48508535566301,1.65700459705901,0.718648526992484,0.718648526992484,0.13899846402537,""
"Q12","MedicalSimple","combined_CS_ExperienceTRUE",-0.336262929486619,0.714435235029186,"[0.353, 1.455]",0.35330077364105,1.45452876054103,0.349517096016764,0.466022794689019,0.13899846402537,""
"Q12","MedicalComplex","EXPLNUnsubstantial",-0.542046900738519,0.58155664451339,"[0.258, 1.292]",0.258003085339995,1.29196409904255,0.185676107212246,0.371352214424492,0.0854272464984238,""
"Q12","MedicalComplex","EXPLNHardware",-0.23932710716651,0.787157355443396,"[0.363, 1.685]",0.362583386998678,1.68514831250632,0.540016937308759,0.776087850306618,0.0854272464984238,""
"Q12","MedicalComplex","EXPLNTrust",-0.636182489890576,0.529309215313699,"[0.239, 1.152]",0.238750823736431,1.15163677476839,0.111788418120046,0.447153672480183,0.0854272464984238,""
"Q12","MedicalComplex","FAQHide",1.20042978500704,3.32154416589345,"[1.747, 6.451]",1.74744780367311,6.45113422012482,0.000304029099614087,0.000341633454708737,0.0854272464984238,"Stayed significant"
"Q12","MedicalComplex","FAQShow",1.56137784764051,4.76538269506317,"[2.441, 9.589]",2.44055708421156,9.58862348435532,7.30453268424695e-06,1.46090653684939e-05,0.0854272464984238,"Stayed significant"
"Q12","MedicalComplex","combined_Medical_ExperienceTRUE",-0.412423132452576,0.662044084440058,"[0.359, 1.215]",0.359271293567356,1.21463748476835,0.183110553134194,0.366221106268387,0.0854272464984238,""
"Q12","MedicalComplex","combined_CS_ExperienceTRUE",-0.178562629435427,0.836471667488565,"[0.443, 1.580]",0.44332373080835,1.58048468728268,0.580505715767967,0.580505715767967,0.0854272464984238,""
"Q12","IoTSimple","EXPLNUnsubstantial",-0.522468157479845,0.593054986994435,"[0.272, 1.277]",0.271994537287418,1.27696938136114,0.183981456495997,0.371352214424492,0.0798390766506393,""
"Q12","IoTSimple","EXPLNHardware",-0.214306121933702,0.807101275798593,"[0.374, 1.729]",0.373902899751505,1.72927013533637,0.582065887729963,0.776087850306618,0.0798390766506393,""
"Q12","IoTSimple","EXPLNTrust",-0.302188025977248,0.739199063195739,"[0.340, 1.594]",0.339892833303643,1.5938933574802,0.441827666064527,0.695422871203849,0.0798390766506393,""
"Q12","IoTSimple","FAQHide",1.13889509967647,3.12331550569191,"[1.688, 5.889]",1.68827471452965,5.88887573070785,0.000341633454708737,0.000341633454708737,0.0798390766506393,"Stayed significant"
"Q12","IoTSimple","FAQShow",1.42792376399247,4.17003222664246,"[2.145, 8.367]",2.14542611192493,8.36667356682632,3.69015525682546e-05,4.92020700910061e-05,0.0798390766506393,"Stayed significant"
"Q12","IoTSimple","combined_IoT_ExperienceTRUE",0.159061216614412,1.17240971543746,"[0.501, 2.714]",0.501034998641845,2.71435270173532,0.709943334619526,0.709943334619526,0.0798390766506393,""
"Q12","IoTSimple","combined_CS_ExperienceTRUE",-0.424260461510096,0.65425345187253,"[0.342, 1.248]",0.342288729015133,1.24794563966401,0.196936897903308,0.43092123956518,0.0798390766506393,""
"Q12","IoTComplex","EXPLNUnsubstantial",-0.0645586338972652,0.937481144477406,"[0.443, 1.980]",0.442832987100952,1.97998932934954,0.865391961473539,0.865391961473539,0.0672377820272995,""
"Q12","IoTComplex","EXPLNHardware",0.0645900513674519,1.06672163366142,"[0.490, 2.326]",0.489917766212841,2.32574257295186,0.870415630655765,0.870415630655765,0.0672377820272995,""
"Q12","IoTComplex","EXPLNTrust",-0.151945519211287,0.859035080374983,"[0.400, 1.834]",0.400472586772245,1.83367549608522,0.694494125763272,0.695422871203849,0.0672377820272995,""
"Q12","IoTComplex","FAQHide",1.24967156734973,3.48919680310153,"[1.786, 6.971]",1.78594633413998,6.97147190828768,0.000310784659380833,0.000341633454708737,0.0672377820272995,"Stayed significant"
"Q12","IoTComplex","FAQShow",1.29661322602401,3.6568906092713,"[1.921, 7.109]",1.92083689657945,7.10894726088312,9.88800445952175e-05,9.88800445952175e-05,0.0672377820272995,"Stayed significant"
"Q12","IoTComplex","combined_IoT_ExperienceTRUE",-0.156267899198667,0.855330017448498,"[0.396, 1.787]",0.39574286336612,1.78733360604256,0.682618915808353,0.709943334619526,0.0672377820272995,""
"Q12","IoTComplex","combined_CS_ExperienceTRUE",-0.413020901045207,0.661648453539087,"[0.344, 1.276]",0.343594101339479,1.27641452134485,0.21546061978259,0.43092123956518,0.0672377820272995,""
